total_return_pct,max_drawdown_pct,daily_sharpe,cagr,sample_id
172.10883369755985,-29.19599011535826,1.0383839341242942,0.2175765155307754,0
427.5263164689466,-16.15949708985349,1.9131037389596621,0.3868712875145828,1
207.06617810157718,-21.290086860175716,1.295556889404461,0.24686314987655478,2
66.10928015801707,-17.54909121123982,0.7811709472876247,0.10494980507952922,3
252.30609349995117,-21.110001346507424,1.658121033256174,0.28102331692825944,4
398.78962831048364,-11.957122147780819,2.1793930576153207,0.37167769854036603,5
129.1097663688774,-26.30074719602653,0.869310119985838,0.17708002181325422,6
120.43825438158926,-28.32762548621639,0.9207306188171063,0.16818234033839108,7
242.7409178962344,-30.440012871197165,1.4462895938230398,0.2741076640485052,8
257.31203899946746,-18.790208060438896,1.3374819629957586,0.2845826874095616,9
297.47579167745766,-20.18034132880032,1.5923990500400145,0.31177735337041046,10
252.9280349147564,-21.92256894027399,1.6264924648930248,0.28146773684630744,11
237.07944063493446,-18.855671952769914,1.709840786906467,0.2699410280186467,12
131.85883749870038,-32.41518093171183,0.9496368984798146,0.17984428957134257,13
269.7365119154607,-27.215566873916487,1.4745843231404883,0.2932468039800251,14
276.339854235301,-19.883200565735205,1.669054781317847,0.2977567810889792,15
142.30388317892832,-18.26652028400786,1.133231164804039,0.19011276220905526,16
79.61527448985395,-37.14253575434381,0.6145348534046164,0.1220675819581678,17
115.72831199848478,-26.595637522869154,1.1854125401609028,0.16323110419734355,18
120.67113849214755,-32.98939217110328,1.0387743791961177,0.1684249422450479,19
95.13040807841028,-32.860482746868115,0.7651799117914483,0.14049964662205294,20
673.0875103395085,-12.635379372208067,2.516767210999715,0.49512873486323916,21
115.42585135174473,-29.147568336773933,0.8359413338117476,0.16291019117207695,22
110.67606277474513,-19.35077899671338,0.8738373062060854,0.15782253088135967,23
179.5363220768694,-23.796739056373617,1.4426128741396882,0.22404198555700394,24
298.59103221858726,-18.2764853974567,1.6668003348728573,0.3125003628338634,25
318.3404660420248,-23.813273321347474,1.3283761704358121,0.32504230369978804,26
247.78146453281113,-17.35048129355735,1.5552483698434478,0.27777104610476333,27
401.1468611821859,-18.790208060438886,1.7451720929611145,0.37295011476407125,28
114.89392257689381,-21.433265599910357,0.9509829631361355,0.16234493163799946,29
243.08817856345604,-21.427665803761997,1.4322804769846056,0.27436143037249217,30
231.812985046067,-16.95118973412265,1.3862586703240163,0.2660143320887456,31
167.83217637728876,-31.188751949769344,1.093640401859018,0.2137891951147295,32
239.6552619424981,-17.35048129355735,1.3303837271569638,0.2718436519301606,33
364.98173183028166,-17.768883119356104,1.6941707292187806,0.3528747681844593,34
127.57030507386008,-24.071878787023536,1.0767356544118658,0.17552039261459895,35
373.81334857164194,-18.79020208329425,1.8899610886782348,0.3578899703668168,36
176.3586043204535,-28.71072846300543,1.3131859467165428,0.22129294970956503,37
211.29806926892653,-21.12494482271665,1.3160422458003207,0.25022396965151894,38
181.4259400694263,-17.34373251410155,1.3937208696497783,0.22566480778641185,39
216.42515156033446,-21.998347792506458,1.5572054701718534,0.25424689760375685,40
235.380534691243,-36.14247753895798,1.6685952585865678,0.26867973351339813,41
277.092940856144,-17.355680586577215,1.6316754026889142,0.29826707939125585,42
62.809056732274726,-30.46735076554652,0.5580152170367486,0.1005976879566759,43
137.48795601907963,-19.728433869026052,1.1168323212476732,0.18542335868185744,44
69.90015374509294,-19.739942456126546,0.7613547209945989,0.10986405989901549,45
98.493385832721,-25.009869586297352,0.8638080506538577,0.14433869142080624,46
250.83828044864154,-25.89132229813392,1.4479613503245128,0.27997195919092843,47
400.38794341103,-11.070195981723918,2.319579939108081,0.3725409825381909,48
338.11190049019683,-24.730402469133306,2.239237249963226,0.33713046586181794,49
317.71361727084883,-30.77751824960966,1.500037380315596,0.3246516075916315,50
85.68175121020283,-31.1952609670336,0.7719908303106352,0.1294214105896354,51
326.4760649442678,-18.790208060438886,1.3827829857118468,0.33007079786331794,52
