entry_time,exit_time,type,signal_type,entry_price,exit_price,target_price,stop_loss,position,pnl,gross_pnl,entry_fee,exit_fee,total_fees,return,exit_reason
2021-01-11 17:30:00+00:00,2021-01-11 21:00:00+00:00,SHORT,downtrend_breakdown,2.7593,2.9562,2.704114,2.9562,3441.180734244192,-682.6548958159673,-677.568486572681,4.75,5.08640924328634,9.83640924328634,-7.189435726452355,stop_loss
2021-01-22 00:30:00+00:00,2021-01-22 00:30:00+00:00,SHORT,downtrend_breakdown,2.8131,2.7568379999999997,2.7568379999999997,3.444,3143.3443056771334,172.51799181152052,176.85083732600768,4.423482674487415,4.332845514487168,8.756328188974583,1.951000000000009,target
2021-02-16 19:00:00+00:00,2021-02-16 20:30:00+00:00,SHORT,downtrend_breakdown,8.2286,8.064028,8.064028,8.643,1094.0077054527726,175.63198171727993,180.0430361017734,4.503327566327506,4.411054384493456,8.914381950820962,1.9509999999999965,target
2021-02-26 00:00:00+00:00,2021-02-26 00:00:00+00:00,SHORT,downtrend_breakdown,13.8489,13.571922,13.571922,16.2987,661.7596155955613,178.80217986562073,183.2928548084272,4.584613677049209,4.490674942806471,9.07528861985568,1.9509999999999983,target
2021-03-13 00:00:00+00:00,2021-03-13 00:00:00+00:00,SHORT,downtrend_breakdown,14.5796,14.288008,14.288008,15.3048,639.9398251636926,182.0296008284025,186.60133349913121,4.667367020988781,4.5717326707287205,9.239099691717502,1.9509999999999976,target
2021-04-03 16:30:00+00:00,2021-04-03 17:30:00+00:00,SHORT,downtrend_breakdown,21.3863,20.958574,20.958574,22.3316,444.13837597024997,185.3152774907449,189.96953100025107,4.751614082047302,4.6542535095061535,9.405867591553456,1.9509999999999992,target
2021-05-23 17:00:00+00:00,2021-05-23 17:00:00+00:00,SHORT,downtrend_breakdown,21.528,23.496,21.09744,23.496,449.1790348620726,-889.2612959101185,-883.9843406085589,4.837381822166432,5.27695530155963,10.114337123726063,-9.196153846153846,stop_loss
2021-06-12 00:00:00+00:00,2021-06-12 00:00:00+00:00,SHORT,downtrend_breakdown,36.157,35.433859999999996,35.433859999999996,39.998,243.96264113551877,172.0968752751261,176.41914431073923,4.412684950243597,4.322269035613107,8.734953985856704,1.951000000000002,target
2021-06-23 16:30:00+00:00,2021-06-23 17:00:00+00:00,SHORT,downtrend_breakdown,30.099,29.49702,29.49702,32.435,298.354681097551,175.20326392939003,179.60355092710407,4.492334940647917,4.4002869977140415,8.892621938361959,1.9510000000000038,target
2021-07-12 19:00:00+00:00,2021-07-13 12:30:00+00:00,SHORT,downtrend_breakdown,30.228,29.623440000000002,29.623440000000002,31.677,302.4438216621418,178.36572362187465,182.84543682406422,4.573422631917571,4.479713202189579,9.053135834107149,1.9509999999999976,target
2021-08-25 00:30:00+00:00,2021-08-25 08:00:00+00:00,SHORT,downtrend_breakdown,70.48,69.0704,69.0704,75.807,132.05578853292724,181.58526644787153,186.1458395160139,4.6559739748878,4.560573068142349,9.21654704303015,1.950999999999996,target
2021-10-11 21:30:00+00:00,2021-10-12 12:30:00+00:00,SHORT,downtrend_breakdown,141.29,138.46419999999998,138.46419999999998,149.878,67.06271330056,184.8629227712278,189.5058152447235,4.740015388812467,4.6428924734957,9.382907862308167,1.9510000000000107,target
2021-11-12 15:30:00+00:00,2021-11-12 17:30:00+00:00,SHORT,downtrend_breakdown,223.414,229.283,218.94572,229.283,43.1768911790148,-258.3550378997369,-253.40517432963787,4.8255737698191155,4.9498635700990254,9.775437339918142,-2.678275085715309,stop_loss
2021-11-18 16:00:00+00:00,2021-11-18 16:00:00+00:00,SHORT,downtrend_breakdown,197.026,193.08548000000002,193.08548000000002,207.489,47.691296557677035,183.32425946762643,187.92850791145713,4.700562979276077,4.604248443830709,9.304811423106786,1.9509999999999958,target
2021-12-04 00:00:00+00:00,2021-12-04 00:30:00+00:00,SHORT,downtrend_breakdown,211.572,207.34056,207.34056,239.473,45.214078710703575,186.63330501973851,191.32066121961918,4.785409235108043,4.687356199880679,9.472765434988723,1.9509999999999965,target
2021-12-13 16:00:00+00:00,2021-12-13 19:00:00+00:00,SHORT,downtrend_breakdown,158.08,154.91840000000002,154.91840000000002,166.0,61.60616260264346,190.00207961424644,194.77404368451712,4.871786985605742,4.771964070270681,9.643751055876423,1.9509999999999954,target
2021-12-28 19:30:00+00:00,2021-12-29 12:00:00+00:00,SHORT,downtrend_breakdown,177.89,174.33219999999997,174.33219999999997,191.65,55.73381317293884,193.43166137426888,198.2897605066826,4.959723874604347,4.858099132413703,9.817823007018049,1.9510000000000083,target
2022-01-05 22:30:00+00:00,2022-01-05 22:30:00+00:00,SHORT,downtrend_breakdown,149.85,146.85299999999998,146.85299999999998,169.34,67.35700261453759,196.92314788329378,201.8689368357701,5.049248044916688,4.945788952476344,9.995036997393033,1.9510000000000096,target
2022-01-17 17:00:00+00:00,2022-01-17 21:00:00+00:00,SHORT,downtrend_breakdown,140.85,138.033,138.033,143.6,72.95446153022714,200.47765653644944,205.51271813065037,5.140388147339916,5.035061594200921,10.175449741540838,1.9510000000000052,target
2022-01-22 15:30:00+00:00,2022-01-22 15:30:00+00:00,SHORT,downtrend_breakdown,94.75,92.855,92.855,101.61,110.4075306205769,204.09632489810596,209.2222705259928,5.233173349824743,5.125945627886835,10.359118977711578,1.9509999999999958,target
2022-02-08 20:00:00+00:00,2022-02-08 20:30:00+00:00,SHORT,downtrend_breakdown,110.78,113.19,108.5644,113.19,96.13593663363011,-237.1284206208285,-231.68760728704822,5.327633346810177,5.440813333780295,10.768446680590472,-2.226570680628269,stop_loss
2022-02-12 00:00:00+00:00,2022-02-12 06:30:00+00:00,SHORT,downtrend_breakdown,96.45,94.521,94.521,107.86,108.03235848242531,203.28875623453996,208.39441951259863,5.212466721175549,5.105663278058661,10.318129999234209,1.9510000000000016,target
2022-02-12 15:30:00+00:00,2022-02-12 16:00:00+00:00,SHORT,downtrend_breakdown,94.1,95.82,92.21799999999999,95.82,112.72900493549521,-199.29473511551123,-193.89388848905165,5.306552958694397,5.400846626459575,10.707399585153972,-1.8787566418703499,stop_loss
2022-02-17 20:00:00+00:00,2022-02-17 21:00:00+00:00,SHORT,downtrend_breakdown,94.86,92.9628,92.9628,98.42,109.77783392759267,203.16787911750657,208.27050652742858,5.20936734685915,5.102627409922006,10.311994756781155,1.9509999999999978,target
