entry_time,exit_time,type,signal_type,entry_price,exit_price,qty,leverage,initial_margin_used,entry_fee,exit_fee,fees_total,pnl_gross,pnl_net,exit_reason
2021-01-11 16:00:00+00:00,2021-01-11 16:00:00+00:00,SHORT,downtrend_breakdown,2.7682,2.7128360000000002,3431.8329600462394,1.0,9500.0,4.75,4.655,9.405000000000001,189.9999999999999,180.59499999999989,target
2021-01-22 00:00:00+00:00,2021-01-22 00:00:00+00:00,SHORT,downtrend_breakdown,2.9813,2.921674,3244.076493476,1.0,9671.56525,4.835782625,4.739066972499999,9.574849597499998,193.43130500000055,183.85645540250053,target
2021-02-16 18:30:00+00:00,2021-02-16 20:30:00+00:00,SHORT,downtrend_breakdown,8.2058,8.041684,1199.9109023656893,1.0,9846.228882632373,4.923114441316186,4.824652152489863,9.747766593806048,196.92457765264737,187.1768110588413,target
2021-02-25 23:30:00+00:00,2021-02-25 23:30:00+00:00,SHORT,downtrend_breakdown,14.2584,13.973232,703.0274682389521,1.0,10024.046853138274,5.0120234265691375,4.9117829580377546,9.923806384606891,200.48093706276586,190.55713067815898,target
2021-02-28 14:30:00+00:00,2021-02-28 16:00:00+00:00,SHORT,downtrend_breakdown,11.6917,11.457866000000001,872.8479286401912,1.0,10205.076127282524,5.102538063641262,5.000487302368437,10.1030253660097,204.10152254565037,193.99849717964068,target
2021-03-12 23:30:00+00:00,2021-03-13 01:00:00+00:00,SHORT,downtrend_breakdown,14.5384,14.247632,714.681915570288,1.0,10390.331561327073,5.195165780663537,5.091262465050267,10.286428245713804,207.80663122654144,197.52020298082763,target
2021-04-03 16:00:00+00:00,2021-04-03 18:00:00+00:00,SHORT,downtrend_breakdown,21.0341,20.613418,502.9435836533156,1.0,10578.965632922205,5.289482816461103,5.183693160131881,10.473175976592984,211.5793126584438,201.10613668185078,target
2021-05-21 22:30:00+00:00,2021-05-21 23:00:00+00:00,SHORT,downtrend_breakdown,38.295,37.5291,281.2381893920868,1.0,10770.016462769963,5.385008231384981,5.277308066757282,10.662316298142263,215.40032925539984,204.73801295725758,target
2021-05-23 16:30:00+00:00,2021-05-23 16:30:00+00:00,SHORT,downtrend_breakdown,20.561,20.14978,533.2677192295782,1.0,10964.517575079359,5.4822587875396795,5.372613611788886,10.854872399328565,219.29035150158722,208.43547910225865,target
2021-06-11 23:30:00+00:00,2021-06-12 00:00:00+00:00,SHORT,downtrend_breakdown,35.895,35.1771,310.9773305537402,1.0,11162.531280226505,5.581265640113252,5.469640327310988,11.05090596742424,223.25062560453017,212.19971963710591,target
2021-06-23 16:00:00+00:00,2021-06-23 18:00:00+00:00,SHORT,downtrend_breakdown,29.086,28.504279999999998,390.7443166670954,1.0,11365.189194579136,5.682594597289568,5.568942705343777,11.251537302633345,227.303783891583,216.05224658894966,target
2021-07-12 18:30:00+00:00,2021-07-13 12:00:00+00:00,SHORT,downtrend_breakdown,30.387,29.77926,380.7693694289873,1.0,11570.438828838638,5.785219414419319,5.669515026130933,11.45473444055025,231.40877657677265,219.9540421362224,target
2021-08-25 00:00:00+00:00,2021-08-25 08:00:00+00:00,SHORT,downtrend_breakdown,70.506,69.09588,167.10081991469536,1.0,11781.610408905512,5.890805204452756,5.7729891003637,11.663794304816456,235.63220817811128,223.96841387329482,target
