engine,fee_mult,slippage_bps,delay_bars,leverage,mmr,funding_per_8h,total_trades,win_rate_pct,total_return_pct,max_drawdown_pct,final_equity,total_fees_paid,total_funding_paid,liquidations,results_path
futures,1.25,1.0,2,2.0,0.005,-0.0001,166,74.09638554216868,153.16082887501875,-42.168056110414135,25316.082887501878,5833.630181257914,535.589429860943,0,C:\Users\wrodr\Documents\GitHub\crypto-orb-research\reports\scenarios\futures\fee1p25_slip1bps_delay2_lev2_mmr0p005_fundm0p0001\results.json
futures,1.25,3.0,1,2.0,0.005,-0.0001,164,78.04878048780488,600.6421012923665,-42.068866515643556,70064.21012923666,14316.552906923036,2101.660423131456,0,C:\Users\wrodr\Documents\GitHub\crypto-orb-research\reports\scenarios\futures\fee1p25_slip3bps_delay1_lev2_mmr0p005_fundm0p0001\results.json
futures,1.25,3.0,2,2.0,0.005,-0.0001,166,73.49397590361446,110.79585285354709,-42.51781620002358,21079.58528535471,5410.462828794514,502.0835833214655,0,C:\Users\wrodr\Documents\GitHub\crypto-orb-research\reports\scenarios\futures\fee1p25_slip3bps_delay2_lev2_mmr0p005_fundm0p0001\results.json
futures,1.25,5.0,1,2.0,0.005,-0.0001,164,77.4390243902439,505.7584516070714,-42.45675203082976,60575.84516070713,12794.606346474515,1853.379785325807,0,C:\Users\wrodr\Documents\GitHub\crypto-orb-research\reports\scenarios\futures\fee1p25_slip5bps_delay1_lev2_mmr0p005_fundm0p0001\results.json
futures,1.25,5.0,2,2.0,0.005,-0.0001,166,72.89156626506023,79.87694229898396,-47.068383415757374,17987.694229898396,4983.039127545027,460.50013483292366,0,C:\Users\wrodr\Documents\GitHub\crypto-orb-research\reports\scenarios\futures\fee1p25_slip5bps_delay2_lev2_mmr0p005_fundm0p0001\results.json
futures,1.5,0.0,1,2.0,0.005,-0.0001,164,78.04878048780488,627.6686809440872,-41.840284658678684,72766.86809440872,17556.787810278864,2161.244016539843,0,C:\Users\wrodr\Documents\GitHub\crypto-orb-research\reports\scenarios\futures\fee1p5_slip0bps_delay1_lev2_mmr0p005_fundm0p0001\results.json
futures,1.5,0.0,2,2.0,0.005,-0.0001,166,74.09638554216868,143.7921534638455,-42.24640631681421,24379.21534638455,6854.262811967362,523.5260739413502,0,C:\Users\wrodr\Documents\GitHub\crypto-orb-research\reports\scenarios\futures\fee1p5_slip0bps_delay2_lev2_mmr0p005_fundm0p0001\results.json
futures,1.5,1.0,1,2.0,0.005,-0.0001,164,78.04878048780488,600.3847369973743,-42.035151895068246,70038.47369973743,17160.14701839487,2099.8080551219555,0,C:\Users\wrodr\Documents\GitHub\crypto-orb-research\reports\scenarios\futures\fee1p5_slip1bps_delay1_lev2_mmr0p005_fundm0p0001\results.json
futures,1.5,1.0,2,2.0,0.005,-0.0001,166,74.09638554216868,134.05825304392596,-42.42127869224823,23405.825304392594,6702.250687295958,510.9777218391591,0,C:\Users\wrodr\Documents\GitHub\crypto-orb-research\reports\scenarios\futures\fee1p5_slip1bps_delay2_lev2_mmr0p005_fundm0p0001\results.json
futures,1.5,3.0,1,2.0,0.005,-0.0001,164,78.04878048780488,548.82095947748,-42.42317166609699,64882.09594774799,16398.66125529456,1982.5882438739034,0,C:\Users\wrodr\Documents\GitHub\crypto-orb-research\reports\scenarios\futures\fee1p5_slip3bps_delay1_lev2_mmr0p005_fundm0p0001\results.json
futures,1.5,3.0,2,2.0,0.005,-0.0001,166,73.49397590361446,94.86817040783046,-42.769730047850544,19486.817040783048,6224.021922206789,479.65767594999255,0,C:\Users\wrodr\Documents\GitHub\crypto-orb-research\reports\scenarios\futures\fee1p5_slip3bps_delay2_lev2_mmr0p005_fundm0p0001\results.json
futures,1.5,5.0,1,2.0,0.005,-0.0001,164,77.4390243902439,460.9058448405038,-42.80891482977785,56090.58448405038,14662.129964525193,1748.9217478114635,0,C:\Users\wrodr\Documents\GitHub\crypto-orb-research\reports\scenarios\futures\fee1p5_slip5bps_delay1_lev2_mmr0p005_fundm0p0001\results.json
futures,1.5,5.0,2,2.0,0.005,-0.0001,166,72.89156626506023,66.26943060816221,-47.302985866797734,16626.943060816222,5739.306164803907,440.41006845577226,0,C:\Users\wrodr\Documents\GitHub\crypto-orb-research\reports\scenarios\futures\fee1p5_slip5bps_delay2_lev2_mmr0p005_fundm0p0001\results.json
