engine,fee_mult,slippage_bps,delay_bars,leverage,mmr,funding_per_8h,total_trades,win_rate_pct,total_return_pct,max_drawdown_pct,final_equity,total_fees_paid,total_funding_paid,liquidations,results_path
futures,1.5,3.0,1,1.0,0.005,0.0,164,78.04878048780488,175.93809961294812,-20.812755556775432,27593.809961294814,4456.663833929527,0.0,0,C:\Users\wrodr\Documents\GitHub\crypto-orb-research\reports\scenarios\futures\fee1p5_slip3bps_delay1_lev1_mmr0p005_fund0\results.json
futures,1.5,3.0,2,1.0,0.005,0.0,166,73.49397590361446,53.73588451856281,-22.988629489714675,15373.588451856282,2850.6683598212476,0.0,0,C:\Users\wrodr\Documents\GitHub\crypto-orb-research\reports\scenarios\futures\fee1p5_slip3bps_delay2_lev1_mmr0p005_fund0\results.json
futures,1.5,5.0,1,1.0,0.005,0.0,164,77.4390243902439,156.6176184868088,-21.066555924324348,25661.76184868088,4224.501059016375,0.0,0,C:\Users\wrodr\Documents\GitHub\crypto-orb-research\reports\scenarios\futures\fee1p5_slip5bps_delay1_lev1_mmr0p005_fund0\results.json
futures,1.5,5.0,2,1.0,0.005,0.0,166,72.89156626506023,42.09721866017671,-26.08380797388672,14209.72186601767,2739.2936841280107,0.0,0,C:\Users\wrodr\Documents\GitHub\crypto-orb-research\reports\scenarios\futures\fee1p5_slip5bps_delay2_lev1_mmr0p005_fund0\results.json
futures,1.0,0.0,1,2.0,0.005,0.0,164,78.04878048780488,788.1860904030042,-40.56935983177623,88818.60904030042,13122.064789527198,0.0,0,C:\Users\wrodr\Documents\GitHub\crypto-orb-research\reports\scenarios\futures\fee1_slip0bps_delay1_lev2_mmr0p005_fund0\results.json
futures,1.0,0.0,2,2.0,0.005,0.0,166,74.09638554216868,195.5523581040897,-41.57171920546552,29555.235810408973,5082.433053592298,0.0,0,C:\Users\wrodr\Documents\GitHub\crypto-orb-research\reports\scenarios\futures\fee1_slip0bps_delay2_lev2_mmr0p005_fund0\results.json
futures,1.0,1.0,1,2.0,0.005,0.0,164,78.04878048780488,754.9366736843012,-40.76799777738162,85493.66736843012,12819.039096395123,0.0,0,C:\Users\wrodr\Documents\GitHub\crypto-orb-research\reports\scenarios\futures\fee1_slip1bps_delay1_lev2_mmr0p005_fund0\results.json
futures,1.0,1.0,2,2.0,0.005,0.0,166,74.09638554216868,183.7701520180052,-41.748323216633295,28377.01520180052,4966.631033084501,0.0,0,C:\Users\wrodr\Documents\GitHub\crypto-orb-research\reports\scenarios\futures\fee1_slip1bps_delay2_lev2_mmr0p005_fund0\results.json
futures,1.0,3.0,1,2.0,0.005,0.0,164,78.04878048780488,692.0930044495086,-41.16353004448501,79209.30044495086,12237.537363648698,0.0,0,C:\Users\wrodr\Documents\GitHub\crypto-orb-research\reports\scenarios\futures\fee1_slip3bps_delay1_lev2_mmr0p005_fund0\results.json
futures,1.0,3.0,2,2.0,0.005,0.0,166,73.49397590361446,136.49381444005013,-42.10022741762417,23649.381444005012,4599.55756698722,0.0,0,C:\Users\wrodr\Documents\GitHub\crypto-orb-research\reports\scenarios\futures\fee1_slip3bps_delay2_lev2_mmr0p005_fund0\results.json
futures,1.0,5.0,1,2.0,0.005,0.0,164,77.4390243902439,584.9154718672472,-41.55674728020556,68491.54718672473,10928.94008249794,0.0,0,C:\Users\wrodr\Documents\GitHub\crypto-orb-research\reports\scenarios\futures\fee1_slip5bps_delay1_lev2_mmr0p005_fund0\results.json
futures,1.0,5.0,2,2.0,0.005,0.0,166,72.89156626506023,101.86802650010213,-46.68103706393087,20186.802650010213,4228.9125136596,0.0,0,C:\Users\wrodr\Documents\GitHub\crypto-orb-research\reports\scenarios\futures\fee1_slip5bps_delay2_lev2_mmr0p005_fund0\results.json
futures,1.25,0.0,1,2.0,0.005,0.0,164,78.04878048780488,722.5985988715489,-40.932047763521815,82259.85988715489,15637.54825807245,0.0,0,C:\Users\wrodr\Documents\GitHub\crypto-orb-research\reports\scenarios\futures\fee1p25_slip0bps_delay1_lev2_mmr0p005_fund0\results.json
futures,1.25,0.0,2,2.0,0.005,0.0,166,74.09638554216868,173.27300563563662,-41.827219999074195,27327.300563563662,6076.638101765335,0.0,0,C:\Users\wrodr\Documents\GitHub\crypto-orb-research\reports\scenarios\futures\fee1p25_slip0bps_delay2_lev2_mmr0p005_fund0\results.json
futures,1.25,1.0,1,2.0,0.005,0.0,164,78.04878048780488,691.7861584561117,-41.129591173477124,79178.61584561117,15279.474385563091,0.0,0,C:\Users\wrodr\Documents\GitHub\crypto-orb-research\reports\scenarios\futures\fee1p25_slip1bps_delay1_lev2_mmr0p005_fund0\results.json
futures,1.25,1.0,2,2.0,0.005,0.0,166,74.09638554216868,162.37242013719032,-42.00316420239035,26237.242013719035,5939.655035599488,0.0,0,C:\Users\wrodr\Documents\GitHub\crypto-orb-research\reports\scenarios\futures\fee1p25_slip1bps_delay2_lev2_mmr0p005_fund0\results.json
futures,1.25,3.0,1,2.0,0.005,0.0,164,78.04878048780488,633.5505329600016,-41.52294291384483,73355.05329600016,14592.222852908018,0.0,0,C:\Users\wrodr\Documents\GitHub\crypto-orb-research\reports\scenarios\futures\fee1p25_slip3bps_delay1_lev2_mmr0p005_fund0\results.json
futures,1.25,3.0,2,2.0,0.005,0.0,166,73.49397590361446,118.63659933502109,-42.35375278865393,21863.65993350211,5507.698643196308,0.0,0,C:\Users\wrodr\Documents\GitHub\crypto-orb-research\reports\scenarios\futures\fee1p25_slip3bps_delay2_lev2_mmr0p005_fund0\results.json
futures,1.25,5.0,1,2.0,0.005,0.0,164,77.4390243902439,534.2386944382147,-41.91399097374965,63423.869443821466,13037.712553352809,0.0,0,C:\Users\wrodr\Documents\GitHub\crypto-orb-research\reports\scenarios\futures\fee1p25_slip5bps_delay1_lev2_mmr0p005_fund0\results.json
futures,1.25,5.0,2,2.0,0.005,0.0,166,72.89156626506023,86.60736176183148,-46.917152321279396,18660.73617618315,5070.002502165657,0.0,0,C:\Users\wrodr\Documents\GitHub\crypto-orb-research\reports\scenarios\futures\fee1p25_slip5bps_delay2_lev2_mmr0p005_fund0\results.json
futures,1.5,0.0,1,2.0,0.005,0.0,164,78.04878048780488,661.8268818601899,-41.29269340701094,76182.68818601899,17896.890013621607,0.0,0,C:\Users\wrodr\Documents\GitHub\crypto-orb-research\reports\scenarios\futures\fee1p5_slip0bps_delay1_lev2_mmr0p005_fund0\results.json
futures,1.5,0.0,2,2.0,0.005,0.0,166,74.09638554216868,152.66369728840922,-42.08173339311906,25266.369728840924,6978.032400708088,0.0,0,C:\Users\wrodr\Documents\GitHub\crypto-orb-research\reports\scenarios\futures\fee1p5_slip0bps_delay2_lev2_mmr0p005_fund0\results.json
futures,1.5,1.0,1,2.0,0.005,0.0,164,78.04878048780488,633.2738267877664,-41.48914778569682,73327.38267877664,17490.60343104756,0.0,0,C:\Users\wrodr\Documents\GitHub\crypto-orb-research\reports\scenarios\futures\fee1p5_slip1bps_delay1_lev2_mmr0p005_fund0\results.json
futures,1.5,1.0,2,2.0,0.005,0.0,166,74.09638554216868,142.57913763907314,-42.257019910933046,24257.913763907312,6822.431936040291,0.0,0,C:\Users\wrodr\Documents\GitHub\crypto-orb-research\reports\scenarios\futures\fee1p5_slip1bps_delay2_lev2_mmr0p005_fund0\results.json
futures,1.5,3.0,1,2.0,0.005,0.0,164,78.04878048780488,579.3102955611228,-41.88032997046598,67931.02955611228,16710.68648475508,0.0,0,C:\Users\wrodr\Documents\GitHub\crypto-orb-research\reports\scenarios\futures\fee1p5_slip3bps_delay1_lev2_mmr0p005_fund0\results.json
futures,1.5,3.0,2,2.0,0.005,0.0,166,73.49397590361446,102.12018735951452,-42.606297117081915,20212.018735951453,6334.349818888615,0.0,0,C:\Users\wrodr\Documents\GitHub\crypto-orb-research\reports\scenarios\futures\fee1p5_slip3bps_delay2_lev2_mmr0p005_fund0\results.json
futures,1.5,5.0,1,2.0,0.005,0.0,164,77.4390243902439,487.2902029840224,-42.2692197756832,58729.02029840224,14937.344418151808,0.0,0,C:\Users\wrodr\Documents\GitHub\crypto-orb-research\reports\scenarios\futures\fee1p5_slip5bps_delay1_lev2_mmr0p005_fund0\results.json
futures,1.5,5.0,2,2.0,0.005,0.0,166,72.89156626506023,72.49389091484674,-47.152343368190365,17249.389091484674,5838.044020342801,0.0,0,C:\Users\wrodr\Documents\GitHub\crypto-orb-research\reports\scenarios\futures\fee1p5_slip5bps_delay2_lev2_mmr0p005_fund0\results.json
futures,1.0,0.0,1,3.0,0.005,0.0,164,78.04878048780488,2089.013582684968,-61.05531292148751,218901.35826849678,38319.59951904478,0.0,0,C:\Users\wrodr\Documents\GitHub\crypto-orb-research\reports\scenarios\futures\fee1_slip0bps_delay1_lev3_mmr0p005_fund0\results.json
futures,1.0,0.0,2,3.0,0.005,0.0,166,74.09638554216868,291.74859374138634,-57.81796007767285,39174.859374138636,8382.313277663781,0.0,0,C:\Users\wrodr\Documents\GitHub\crypto-orb-research\reports\scenarios\futures\fee1_slip0bps_delay2_lev3_mmr0p005_fund0\results.json
futures,1.0,1.0,1,3.0,0.005,0.0,164,78.04878048780488,1966.47034000124,-61.264512480323674,206647.034000124,36908.457340523106,0.0,0,C:\Users\wrodr\Documents\GitHub\crypto-orb-research\reports\scenarios\futures\fee1_slip1bps_delay1_lev3_mmr0p005_fund0\results.json
futures,1.0,1.0,2,3.0,0.005,0.0,166,74.09638554216868,268.2562883738288,-58.02116817858677,36825.62883738288,8086.179199168312,0.0,0,C:\Users\wrodr\Documents\GitHub\crypto-orb-research\reports\scenarios\futures\fee1_slip1bps_delay2_lev3_mmr0p005_fund0\results.json
futures,1.0,3.0,1,3.0,0.005,0.0,164,78.04878048780488,1741.4159200135286,-61.67994995300268,184141.59200135287,34261.74215807825,0.0,0,C:\Users\wrodr\Documents\GitHub\crypto-orb-research\reports\scenarios\futures\fee1_slip3bps_delay1_lev3_mmr0p005_fund0\results.json
futures,1.0,3.0,2,3.0,0.005,0.0,166,73.49397590361446,179.35635837529853,-58.42515379173791,27935.635837529855,7176.943034262439,0.0,0,C:\Users\wrodr\Documents\GitHub\crypto-orb-research\reports\scenarios\futures\fee1_slip3bps_delay2_lev3_mmr0p005_fund0\results.json
futures,1.0,5.0,1,3.0,0.005,0.0,164,77.4390243902439,1379.3788191486371,-62.09146557620734,147937.8819148637,28753.587581667354,0.0,0,C:\Users\wrodr\Documents\GitHub\crypto-orb-research\reports\scenarios\futures\fee1_slip5bps_delay1_lev3_mmr0p005_fund0\results.json
futures,1.0,5.0,2,3.0,0.005,0.0,166,72.89156626506023,119.86670482368793,-63.29028045402323,21986.670482368794,6327.817479053916,0.0,0,C:\Users\wrodr\Documents\GitHub\crypto-orb-research\reports\scenarios\futures\fee1_slip5bps_delay2_lev3_mmr0p005_fund0\results.json
futures,1.25,0.0,1,3.0,0.005,0.0,164,78.04878048780488,1851.6886015367775,-61.424414848668576,195168.86015367776,44407.95331270241,0.0,0,C:\Users\wrodr\Documents\GitHub\crypto-orb-research\reports\scenarios\futures\fee1p25_slip0bps_delay1_lev3_mmr0p005_fund0\results.json
futures,1.25,0.0,2,3.0,0.005,0.0,166,74.09638554216868,248.21048126658224,-58.10798895653934,34821.04812665822,9784.846920098602,0.0,0,C:\Users\wrodr\Documents\GitHub\crypto-orb-research\reports\scenarios\futures\fee1p25_slip0bps_delay2_lev3_mmr0p005_fund0\results.json
futures,1.25,1.0,1,3.0,0.005,0.0,164,78.04878048780488,1742.3398771492423,-61.63181619495282,184233.9877149242,42790.09654817603,0.0,0,C:\Users\wrodr\Documents\GitHub\crypto-orb-research\reports\scenarios\futures\fee1p25_slip1bps_delay1_lev3_mmr0p005_fund0\results.json
futures,1.25,1.0,2,3.0,0.005,0.0,166,74.09638554216868,227.31129804360472,-58.30999655350657,32731.129804360473,9444.508547613073,0.0,0,C:\Users\wrodr\Documents\GitHub\crypto-orb-research\reports\scenarios\futures\fee1p25_slip1bps_delay2_lev3_mmr0p005_fund0\results.json
futures,1.25,3.0,1,3.0,0.005,0.0,164,78.04878048780488,1541.5322450555277,-62.04368005848442,164153.22450555276,39754.64819582373,0.0,0,C:\Users\wrodr\Documents\GitHub\crypto-orb-research\reports\scenarios\futures\fee1p25_slip3bps_delay1_lev3_mmr0p005_fund0\results.json
futures,1.25,3.0,2,3.0,0.005,0.0,166,73.49397590361446,148.23628854657363,-58.711593138549325,24823.628854657367,8407.253038138717,0.0,0,C:\Users\wrodr\Documents\GitHub\crypto-orb-research\reports\scenarios\futures\fee1p25_slip3bps_delay2_lev3_mmr0p005_fund0\results.json
futures,1.25,5.0,1,3.0,0.005,0.0,164,77.4390243902439,1218.5484892979628,-62.45165231022416,131854.84892979628,33393.15251099165,0.0,0,C:\Users\wrodr\Documents\GitHub\crypto-orb-research\reports\scenarios\futures\fee1p25_slip5bps_delay1_lev3_mmr0p005_fund0\results.json
futures,1.25,5.0,2,3.0,0.005,0.0,166,72.89156626506023,95.33339149120481,-63.547073907002186,19533.339149120482,7432.9768712629475,0.0,0,C:\Users\wrodr\Documents\GitHub\crypto-orb-research\reports\scenarios\futures\fee1p25_slip5bps_delay2_lev3_mmr0p005_fund0\results.json
futures,1.5,0.0,1,3.0,0.005,0.0,164,78.04878048780488,1639.9519821527515,-61.790290461994644,173995.19821527516,49444.601869066086,0.0,0,C:\Users\wrodr\Documents\GitHub\crypto-orb-research\reports\scenarios\futures\fee1p5_slip0bps_delay1_lev3_mmr0p005_fund0\results.json
