entry_time,exit_time,type,signal_type,entry_price,exit_price,target_price,stop_loss,position,pnl,gross_pnl,entry_fee,exit_fee,total_fees,return,exit_reason
2021-01-11 17:00:00+00:00,2021-01-11 17:00:00+00:00,SHORT,downtrend_breakdown,2.6772,2.623656,2.623656,2.9562,3545.822127595996,182.88023687500012,189.85750000000013,7.125,6.977263125,14.102263125,1.9265000000000012,target
2021-01-22 00:00:00+00:00,2021-01-22 00:00:00+00:00,SHORT,downtrend_breakdown,2.9813,2.921674,2.921674,3.444,3240.1023880270272,186.09445281017275,193.19434498850012,7.250225606273437,7.099892178327358,14.350117784600794,1.926500000000006,target
2021-02-16 18:30:00+00:00,2021-02-16 20:30:00+00:00,SHORT,downtrend_breakdown,8.2058,8.041684,8.041684,8.643,1197.8712421405346,189.36516027364965,196.5898367751359,7.377652118156217,7.224676501486248,14.602328619642464,1.926499999999999,target
2021-02-25 23:30:00+00:00,2021-02-25 23:30:00+00:00,SHORT,downtrend_breakdown,14.2584,13.973232,13.973232,16.2987,701.4987870592043,192.69335213362692,200.04500610809956,7.507318217717007,7.3516539744726455,14.858972192189652,1.9265000000000039,target
2021-03-12 23:30:00+00:00,2021-03-13 01:00:00+00:00,SHORT,downtrend_breakdown,14.5384,14.247632,14.247632,15.3048,700.080138982,196.08003870847483,203.5609018515181,7.639263266882093,7.480863143043293,15.120126409925387,1.9264999999999994,target
2021-04-03 16:00:00+00:00,2021-04-03 18:00:00+00:00,SHORT,downtrend_breakdown,21.0341,20.613418,20.613418,22.3316,492.38757851264944,199.52624807344128,207.13859130385808,7.773527319384228,7.612343230416796,15.385870549801023,1.926499999999997,target
2021-05-23 16:30:00+00:00,2021-05-23 16:30:00+00:00,SHORT,downtrend_breakdown,20.561,20.14978,20.14978,23.496,512.570304270013,203.03302637273447,210.77916052191483,7.910151132921494,7.746134149180368,15.656285282101862,1.9265000000000008,target
2021-06-11 23:30:00+00:00,2021-06-12 00:00:00+00:00,SHORT,downtrend_breakdown,35.895,35.1771,35.1771,39.998,298.7654473471222,206.60143813709325,214.48371465049908,8.04917618152986,7.882276513405839,15.9314526949357,1.9265000000000008,target
2021-06-23 16:00:00+00:00,2021-06-23 18:00:00+00:00,SHORT,downtrend_breakdown,29.086,28.504279999999998,28.504279999999998,32.435,375.18630657003683,210.23256660694346,218.2533782579221,8.1906446681732,8.020811650978626,16.211456319151825,1.9265000000000025,target
2021-07-12 18:30:00+00:00,2021-07-13 12:00:00+00:00,SHORT,downtrend_breakdown,30.387,29.77926,29.77926,31.677,365.4347182633541,213.92751406122736,222.08929567737073,8.334599537554572,8.161781616143378,16.49638115369795,1.926499999999999,target
2021-08-25 00:00:00+00:00,2021-08-25 08:00:00+00:00,SHORT,downtrend_breakdown,70.506,69.09588,69.09588,75.807,160.26482239404353,217.68740215201956,225.99263135428967,8.48108448915269,8.305229202270107,16.786313691422798,1.9265000000000088,target
2021-10-11 21:00:00+00:00,2021-10-12 12:30:00+00:00,SHORT,downtrend_breakdown,141.736,138.90127999999999,138.90127999999999,149.878,81.1242627842808,221.5133722450121,229.96457019985684,8.630143990487483,8.451197954844725,17.081341945332206,1.9265000000000032,target
2021-11-12 15:00:00+00:00,2021-11-12 16:30:00+00:00,SHORT,downtrend_breakdown,225.723,221.20854,221.20854,229.283,51.83484136545451,225.40658576600265,234.0063179506905,8.781823290618831,8.599732184687849,17.38155547530668,1.9265000000000063,target
2021-11-18 15:30:00+00:00,2021-11-18 16:00:00+00:00,SHORT,downtrend_breakdown,199.309,195.32282,195.32282,207.489,59.736163829745976,229.36822455345026,238.11910153485624,8.936168433882543,8.75087698140599,17.68704541528853,1.9264999999999952,target
2021-12-03 23:30:00+00:00,2021-12-04 00:00:00+00:00,SHORT,downtrend_breakdown,213.076,208.81448,208.81448,239.473,56.85862543044006,233.39949121724928,242.30416944432835,9.093226273867735,8.904678227079087,17.997904500946824,1.9264999999999957,target
2021-12-13 15:30:00+00:00,2021-12-13 19:00:00+00:00,SHORT,downtrend_breakdown,157.82,154.6636,154.6636,166.0,78.11519202698571,237.5016095037883,246.56279211397697,9.253044487639894,9.06118261018868,18.314227097828574,1.926499999999994,target
2021-12-28 19:00:00+00:00,2021-12-29 05:30:00+00:00,SHORT,downtrend_breakdown,179.09,175.5082,175.5082,191.65,70.04753540321431,241.6758246674433,250.8962623072341,9.415671590213899,9.220437639790813,18.636109230004713,1.9265000000000088,target
2022-01-05 22:00:00+00:00,2022-01-05 22:00:00+00:00,SHORT,downtrend_breakdown,153.4,150.332,150.332,169.34,83.21574169117308,245.92340384858196,255.30589550852002,9.581156949281425,9.382491659938074,18.963648609219497,1.9265000000000077,target
