entry_time,exit_time,type,signal_type,entry_price,exit_price,target_price,stop_loss,position,pnl,gross_pnl,entry_fee,exit_fee,total_fees,return,exit_reason
2021-01-11 17:30:00+00:00,2021-01-11 21:00:00+00:00,SHORT,downtrend_breakdown,2.7584722100000003,2.95708686,2.7033027658,2.9562,3442.213398263671,-688.7634713261092,-683.6740093214485,4.75,5.089462004660724,9.839462004660724,-7.253768687776617,stop_loss
2021-01-22 00:30:00+00:00,2021-01-22 00:30:00+00:00,SHORT,downtrend_breakdown,2.81225607,2.75683775188458,2.7560109486,3.444,3142.2251036830644,169.8055279907908,174.13683038616728,4.420581101120098,4.331302395376455,8.751883496496554,1.9215853000000067,target
2021-02-16 19:00:00+00:00,2021-02-16 20:30:00+00:00,SHORT,downtrend_breakdown,8.22613142,8.064027274237478,8.0616087916,8.643,1093.3181472117171,172.823130621151,177.23140430041803,4.499138950892692,4.408273679267037,8.90741263015973,1.9215853000000171,target
2021-02-26 00:00:00+00:00,2021-02-26 00:30:00+00:00,SHORT,downtrend_breakdown,13.84474533,13.57192077852702,13.5678504234,16.2987,661.1610674549833,175.89435886513044,180.38097167980314,4.579092846936065,4.4866128146726965,9.065705661608762,1.9215853000000072,target
2021-03-13 00:00:00+00:00,2021-03-13 00:00:00+00:00,SHORT,downtrend_breakdown,14.57522612,14.288006714079279,14.2837215976,15.3048,639.1856052378774,179.02016569990909,183.5865098094999,4.660467598294708,4.56634410959081,9.226811707885517,1.9215853000000096,target
2021-04-03 16:30:00+00:00,2021-04-03 17:30:00+00:00,SHORT,downtrend_breakdown,21.37988411,20.958572113728337,20.952286427799997,22.3316,443.49321879140234,182.20152103795607,186.8490133419506,4.743288454892975,4.647492303994553,9.390780758887527,1.9215853000000087,target
2021-05-23 17:00:00+00:00,2021-05-23 17:00:00+00:00,SHORT,downtrend_breakdown,21.5215416,23.5030488,21.091110768,23.496,448.4035032892109,-893.7841949827434,-888.5147702727947,4.82758111536993,5.269424709948642,10.097005825318572,-9.26169119966759,stop_loss
2021-06-12 00:00:00+00:00,2021-06-12 00:00:00+00:00,SHORT,downtrend_breakdown,36.1461529,35.4338568109526,35.423229842,39.998,243.3752860854226,169.04340193020067,173.3552644494384,4.400740521723326,4.311862519237744,8.71260304096107,1.9215852999999976,target
2021-06-23 16:30:00+00:00,2021-06-23 17:00:00+00:00,SHORT,downtrend_breakdown,30.0899703,29.497017345268198,29.488170894,32.435,297.5547179585888,172.04746086953818,176.43594920793362,4.4789457858923525,4.38848833839544,8.867434124287794,1.9215853000000112,target
2021-07-12 19:00:00+00:00,2021-07-13 12:30:00+00:00,SHORT,downtrend_breakdown,30.2189316,29.6234373338904,29.614552968,31.677,301.55014217258463,175.10490473847136,179.571380608309,4.558540830557084,4.466475869837651,9.025016700394735,1.9215853000000018,target
2021-08-25 00:30:00+00:00,2021-08-25 08:00:00+00:00,SHORT,downtrend_breakdown,70.45885600000001,69.07039378366402,69.04967888000002,75.807,131.62945984353297,178.21668223699973,182.76253154946164,4.639550353413343,4.545849312461907,9.185399665875249,1.9215852999999925,target
2021-10-11 21:30:00+00:00,2021-10-12 12:30:00+00:00,SHORT,downtrend_breakdown,141.247613,138.464187538222,138.42266074,149.878,66.82786903184719,181.3837589244059,186.0103922196086,4.721999491058047,4.626633295202715,9.348632786260762,1.921585299999996,target
2021-11-12 15:30:00+00:00,2021-11-12 17:30:00+00:00,SHORT,downtrend_breakdown,223.3469758,229.35178489999998,218.880036284,229.283,43.01388772039504,-263.22284037188626,-258.2901844098059,4.805913826788888,4.932655962080397,9.738569788869285,-2.739900538402539,stop_loss
2021-11-18 16:00:00+00:00,2021-11-18 16:00:00+00:00,SHORT,downtrend_breakdown,196.96689220000002,193.0854626223068,193.02755435600002,207.489,47.482709568387506,179.71668287596935,184.30079334775573,4.678600168544518,4.584110471786368,9.262710640330887,1.9215853000000056,target
2021-12-04 00:00:00+00:00,2021-12-04 00:30:00+00:00,SHORT,downtrend_breakdown,211.50852840000002,207.3405413393496,207.278357832,239.473,45.00397617254311,182.91041597395966,187.5759903649788,4.7617432578305445,4.665574391019141,9.427317648849685,1.9215853000000018,target
2021-12-13 16:00:00+00:00,2021-12-13 19:00:00+00:00,SHORT,downtrend_breakdown,158.032576,154.91838605734398,154.87192448,166.0,61.30306571009791,186.16090468828057,190.9093906883684,4.846363877370706,4.748486000087837,9.594849877458543,1.9215853000000165,target
2021-12-28 19:30:00+00:00,2021-12-29 12:00:00+00:00,SHORT,downtrend_breakdown,177.836633,174.332184310102,174.27990034,191.65,55.444392496047314,189.46915761917214,194.30202864496343,4.932488284255888,4.832871025791279,9.765359310047167,1.9215852999999987,target
2022-01-05 22:30:00+00:00,2022-01-05 22:30:00+00:00,SHORT,downtrend_breakdown,149.805045,146.85298678323,146.8089441,169.34,66.98884047047787,192.83620129065227,197.75495694276975,5.020143202189974,4.918755652117495,9.93889885430747,1.9215853000000087,target
2022-01-17 17:00:00+00:00,2022-01-17 21:00:00+00:00,SHORT,downtrend_breakdown,140.807745,138.03298757702999,137.9915901,143.6,72.53579910490154,196.26308046901974,201.26924699738814,5.109355829781994,5.006166528368409,10.115522358150404,1.9215853000000185,target
2022-01-22 15:30:00+00:00,2022-01-22 16:00:00+00:00,SHORT,downtrend_breakdown,94.721575,92.85499164305,92.8271435,101.61,109.74382070950867,199.75085848704498,204.84598926447387,5.200153848985632,5.095130777428903,10.295284626414535,1.9215853000000025,target
2022-02-08 20:00:00+00:00,2022-02-08 20:30:00+00:00,SHORT,downtrend_breakdown,110.74676600000001,113.223957,108.53183068000001,113.19,95.53180362796084,-242.05876857400338,-236.65052416095105,5.2925654336887105,5.408244413052341,10.700809846741052,-2.2879250293412543,stop_loss
2022-02-12 00:00:00+00:00,2022-02-12 06:30:00+00:00,SHORT,downtrend_breakdown,96.42106500000001,94.52099149311002,94.49264370000002,107.86,107.28954328102553,198.78746175072143,203.85801875460416,5.175073550035057,5.070557003882737,10.245630553917794,1.9215852999999954,target
2022-02-12 15:30:00+00:00,2022-02-12 16:00:00+00:00,SHORT,downtrend_breakdown,94.07177,95.84874599999999,92.1903346,95.82,111.92318194317313,-204.24865647544246,-198.88480815665096,5.267039434430384,5.363848318791494,10.630887753221877,-1.939902239534762,stop_loss
2022-02-17 20:00:00+00:00,2022-02-17 21:00:00+00:00,SHORT,downtrend_breakdown,94.831542,92.96279163334799,92.93491116,98.42,108.92864568486628,198.4972910666481,203.5604465625006,5.167519478873194,5.063155495852508,10.230674974725702,1.9215853000000092,target
2022-02-18 19:00:00+00:00,2022-02-19 11:30:00+00:00,SHORT,downtrend_breakdown,90.522835,88.73899201348999,88.7123783,94.37,116.14133483153059,202.0247730911109,207.17790558313652,5.259351120377387,5.15313249202563,10.412483612403017,1.9215853000000105,target
2022-04-06 16:00:00+00:00,2022-04-06 16:30:00+00:00,SHORT,downtrend_breakdown,117.55472300000001,115.23818962856201,115.20362854000001,122.96,91.02379133615206,205.61494176165212,210.8596502250052,5.352814695813485,5.244708463353076,10.59752315916656,1.9215852999999985,target
2022-04-11 16:30:00+00:00,2022-04-11 17:00:00+00:00,SHORT,downtrend_breakdown,101.519535,103.77112199999999,99.4891443,103.74,107.27423518176424,-247.10325724345333,-241.53727337020155,5.4479392061697585,5.565983873251774,11.013923079421533,-2.2689943969896893,stop_loss
2022-04-26 20:00:00+00:00,2022-04-26 23:00:00+00:00,SHORT,downtrend_breakdown,96.46105299999999,94.56019148958198,94.53183193999999,100.07,110.4137521526384,204.66087891446577,209.88125168778413,5.327977387856187,5.220372773318366,10.548350161174554,1.9215853000000116,target
2022-04-30 23:30:00+00:00,2022-05-05 00:30:00+00:00,SHORT,downtrend_breakdown,84.454656,93.858149,82.76556288,93.83,128.3516964611942,-1212.977705536393,-1206.9542792109642,5.4226605160813275,6.023426325428769,11.446086841510096,-11.189936140998547,stop_loss
2022-05-05 18:00:00+00:00,2022-05-05 18:00:00+00:00,SHORT,downtrend_breakdown,83.055076,81.418392672344,81.39397448,92.0,116.5852495766857,186.06704241785647,190.81313423277538,4.843920342206402,4.746091814918912,9.590012157125313,1.9215853000000018,target
2022-05-09 20:30:00+00:00,2022-05-09 20:30:00+00:00,SHORT,downtrend_breakdown,67.429765,66.10099405091,66.0811697,73.19,146.15315134287476,189.37362732864756,194.2040616223661,4.930001325192337,4.830434293718557,9.760435618910893,1.9215852999999998,target
2022-05-11 20:30:00+00:00,2022-05-11 20:30:00+00:00,SHORT,downtrend_breakdown,47.335795000000005,46.40299582373,46.389079100000004,59.53,211.89475074920384,192.738973337752,197.65524895479479,5.017612047543977,4.916275617042808,9.933887664586784,1.9215853000000047,target
2022-05-18 17:30:00+00:00,2022-05-18 23:00:00+00:00,SHORT,downtrend_breakdown,50.844742000000004,49.842795514148,49.827847160000005,52.7,200.77695759808347,196.1641246846992,201.16776710545622,5.106779694156826,5.003642420757019,10.110422114913845,1.9215853000000047,target
2022-06-01 19:30:00+00:00,2022-06-01 20:00:00+00:00,SHORT,downtrend_breakdown,40.807754,40.003596399676,39.99159892,45.66,254.6051991521425,199.6501441661313,204.742705980202,5.197531933027333,5.092561814070719,10.290093747098052,1.9215853000000096,target
2022-06-06 16:00:00+00:00,2022-06-06 16:00:00+00:00,SHORT,downtrend_breakdown,42.797157000000006,41.953796224158005,41.941213860000005,44.05,247.08426194647174,203.19811346557523,208.3811748535246,5.289896923838058,5.183061387949377,10.472958311787435,1.9215853000000023,target
2022-06-11 15:30:00+00:00,2022-06-11 15:30:00+00:00,SHORT,downtrend_breakdown,33.919821,33.251397007374,33.24142458,35.39,317.29008092537015,206.80913348908572,212.08430271276137,5.383903326695383,5.275169223675655,10.659072550371038,1.921585299999989,target
2022-06-29 18:00:00+00:00,2022-06-29 20:00:00+00:00,SHORT,downtrend_breakdown,34.079773,35.0105,33.39817754,35.0,321.4129695562823,-304.77414330153425,-299.14772891620913,5.479580311022518,5.626414385325111,11.10599469634763,-2.7823901585259896,stop_loss
2022-08-17 20:00:00+00:00,2022-08-18 23:00:00+00:00,SHORT,downtrend_breakdown,40.717780999999995,39.91539640761399,39.903425379999995,41.99,261.77967249297797,204.82345610871374,210.04797580822003,5.3322097923065535,5.22451969950629,10.556729491812844,1.9215853000000127,target
2022-08-26 19:00:00+00:00,2022-08-26 22:30:00+00:00,SHORT,downtrend_breakdown,32.880133,32.232197099101995,32.22253034,35.48,329.94116235720173,208.46335998714653,213.7807242752486,5.426968134306847,5.317364288102069,10.744332422408917,1.9215853000000165,target
2022-08-27 19:00:00+00:00,2022-08-28 10:30:00+00:00,SHORT,downtrend_breakdown,31.040685000000003,32.0096,30.419871300000004,32.0,355.704051970936,-350.3399637264023,-344.6469915154179,5.523410420436946,5.692972210984436,11.216382631421382,-3.172996343347434,stop_loss
2022-09-13 21:00:00+00:00,2022-09-13 23:00:00+00:00,SHORT,downtrend_breakdown,33.859839,33.192597012666,33.18264222,35.87,316.10889408294815,205.67488913515243,210.92112670185983,5.354375317717197,5.246237566707409,10.600612884424606,1.9215853000000056,target
