entry_time,exit_time,type,signal_type,entry_price,exit_price,qty,leverage,initial_margin_used,entry_fee,exit_fee,fees_total,pnl_gross,pnl_net,exit_reason
2021-01-11 17:30:00+00:00,2021-01-11 21:00:00+00:00,SHORT,downtrend_breakdown,2.75902407,2.95649562,3443.2465099878596,1.0,9500.0,4.75,5.0899716126796966,9.839971612679697,-679.943225359393,-689.7831969720727,stop_loss
2021-01-22 00:30:00+00:00,2021-01-22 00:30:00+00:00,SHORT,downtrend_breakdown,2.81281869,2.7568379724316197,3144.428040925926,1.0,8844.70596287653,4.422352981438265,4.33433931240168,8.756692293839944,176.0273380731693,167.27064577932936,target
2021-02-16 19:00:00+00:00,2021-02-16 20:30:00+00:00,SHORT,downtrend_breakdown,8.22777714,8.06402791935972,1094.2947193592668,1.0,9003.613076366892,4.501806538183446,4.412211584460519,8.914018122643965,179.18990744585432,170.27588932321035,target
2021-02-26 00:00:00+00:00,2021-02-26 00:00:00+00:00,SHORT,downtrend_breakdown,13.84751511,13.57192186428078,661.87869075551,1.0,9165.375171223941,4.58268758561197,4.491482937283122,9.074170522895091,182.40929665769877,173.3351261348037,target
2021-03-13 00:00:00+00:00,2021-03-13 00:00:00+00:00,SHORT,downtrend_breakdown,14.57814204,14.288007857119918,640.0022386564704,1.0,9330.043541052004,4.665021770526002,4.572178507248993,9.237200277774996,185.6865265540176,176.4493262762426,target
2021-04-03 16:30:00+00:00,2021-04-03 17:30:00+00:00,SHORT,downtrend_breakdown,21.384161369999998,20.95857379041426,444.1450958342836,1.0,9497.670401014435,4.748835200507218,4.654323882346723,9.40315908285394,189.0226363209883,179.61947723813438,target
2021-05-23 17:00:00+00:00,2021-05-23 17:00:00+00:00,SHORT,downtrend_breakdown,21.525847199999998,23.498349599999997,449.1488216264334,1.0,9668.30890439066,4.83415445219533,5.277128016502986,10.111282468698317,-885.9471286153117,-896.05841108401,stop_loss
2021-06-12 00:00:00+00:00,2021-06-12 00:00:00+00:00,SHORT,downtrend_breakdown,36.1533843,35.4338596456614,243.87906096693834,1.0,8817.053413860851,4.4085267069304255,4.3207882084090965,8.729314915339522,175.47699704265844,166.74768212731894,target
2021-06-23 16:30:00+00:00,2021-06-23 17:00:00+00:00,SHORT,downtrend_breakdown,30.0959901,29.4970197050298,298.22789288735856,1.0,8975.463711881805,4.487731855940902,4.398417016543966,8.886148872484869,178.62967879387222,169.74352992138736,target
2021-07-12 19:00:00+00:00,2021-07-13 12:30:00+00:00,SHORT,downtrend_breakdown,30.2249772,29.6234397037656,302.290387345838,1.0,9136.720065307121,4.568360032653561,4.47744053128369,9.04580056393725,181.83900273974226,172.793202175805,target
2021-08-25 00:30:00+00:00,2021-08-25 08:00:00+00:00,SHORT,downtrend_breakdown,70.472952,69.07039930929601,131.97791980353165,1.0,9300.873607374137,4.650436803687068,4.557883810420088,9.208320614107155,185.1059865339599,175.89766591985276,target
2021-10-11 21:30:00+00:00,2021-10-12 12:30:00+00:00,SHORT,downtrend_breakdown,141.275871,138.464198615358,67.01764655903622,1.0,9467.976389997995,4.7339881949989975,4.639772361942127,9.373760556941125,188.43166611374068,179.05790555679954,target
2021-11-12 15:30:00+00:00,2021-11-12 17:30:00+00:00,SHORT,downtrend_breakdown,223.3916586,229.30592829999998,43.14432087876067,1.0,9638.081400276955,4.819040700138477,4.946624274988642,9.76566497512712,-255.16714970033058,-264.93281467545773,stop_loss
2021-11-18 16:00:00+00:00,2021-11-18 16:00:00+00:00,SHORT,downtrend_breakdown,197.00629740000002,193.0854780691452,47.645153227143844,1.0,9386.395226335271,4.693197613167635,4.5997935942703725,9.292991207438007,186.8080377945251,177.51504658708708,target
2021-12-04 00:00:00+00:00,2021-12-04 00:30:00+00:00,SHORT,downtrend_breakdown,211.5508428,207.34055792659439,45.16661051370202,1.0,9555.034520593003,4.777517260296501,4.6824351117820795,9.45995237207858,190.1642970288425,180.70434465676394,target
2021-12-13 16:00:00+00:00,2021-12-13 19:00:00+00:00,SHORT,downtrend_breakdown,158.06419200000002,154.918398450816,61.536414572738444,1.0,9726.703648016928,4.863351824008464,4.766561396007047,9.62991322001551,193.58085600283414,183.95094278281863,target
2021-12-28 19:30:00+00:00,2021-12-29 12:00:00+00:00,SHORT,downtrend_breakdown,177.872211,174.33219825667797,55.66612675467674,1.0,9901.457043660606,4.950728521830303,4.852199122788836,9.802927644619139,197.0587980829347,187.25587043831553,target
2022-01-05 22:30:00+00:00,2022-01-05 22:30:00+00:00,SHORT,downtrend_breakdown,149.835015,146.85299853146998,67.26965736665096,1.0,10079.350120577006,5.039675060288503,4.939375447238641,9.979050507527145,200.59922609972494,190.6201755921978,target
2022-01-17 17:00:00+00:00,2022-01-17 21:00:00+00:00,SHORT,downtrend_breakdown,140.835915,138.03299861967,72.85385469600985,1.0,10260.439287389594,5.130219643694797,5.028118012345983,10.15833765604078,204.20326269762796,194.0449250415872,target
2022-01-22 15:30:00+00:00,2022-01-22 15:30:00+00:00,SHORT,downtrend_breakdown,94.740525,92.85499907145,110.24619048901305,1.0,10444.781966179104,5.222390983089552,5.118454957744103,10.340845940833656,207.87205069089757,197.53120475006392,target
2022-02-08 20:00:00+00:00,2022-02-08 20:30:00+00:00,SHORT,downtrend_breakdown,110.768922,113.201319,95.98754252290786,1.0,10632.436610691664,5.316218305345832,5.432958210580879,10.749176515926711,-233.47981047009299,-244.22898698601972,stop_loss
2022-02-12 00:00:00+00:00,2022-02-12 06:30:00+00:00,SHORT,downtrend_breakdown,96.44035500000001,94.52099905479001,107.84301937767592,1.0,10400.419073054945,5.200209536527473,5.096714966331503,10.296924502858976,206.98914039193954,196.6922158890806,target
2022-02-12 15:30:00+00:00,2022-02-12 16:00:00+00:00,SHORT,downtrend_breakdown,94.09058999999999,95.82958199999999,112.52216271732988,1.0,10587.27667814957,5.293638339074786,5.391475909468853,10.685114248543638,-195.67514078813448,-206.36025503667813,stop_loss
2022-02-17 20:00:00+00:00,2022-02-17 21:00:00+00:00,SHORT,downtrend_breakdown,94.850514,92.962799070372,109.55380205809668,1.0,10391.234435864728,5.195617217932364,5.092214044061074,10.28783126199344,206.80634774258024,196.5185164805868,target
2022-02-18 19:00:00+00:00,2022-02-19 11:30:00+00:00,SHORT,downtrend_breakdown,90.540945,88.73899911260999,116.83031391511635,1.0,10577.927026521284,5.288963513260642,5.183702561419729,10.47266607468037,210.52190368182718,200.0492376071468,target
2022-04-06 16:00:00+00:00,2022-04-06 16:30:00+00:00,SHORT,downtrend_breakdown,117.578241,115.238198847618,91.58134796597335,1.0,10767.973802248074,5.383986901124037,5.276834793817867,10.660821694941903,214.3042146123422,203.6433929174003,target
2022-04-11 16:30:00+00:00,2022-04-11 17:00:00+00:00,SHORT,downtrend_breakdown,101.539845,103.750374,107.95205591971904,1.0,10961.435025519604,5.480717512759802,5.600033087869883,11.080750600629685,-238.63115022015998,-249.71190082078968,stop_loss
2022-04-26 20:00:00+00:00,2022-04-26 23:00:00+00:00,SHORT,downtrend_breakdown,96.480351,94.560199054398,111.15432944206279,1.0,10724.208719739852,5.362104359869926,5.255387758899795,10.617492118769722,213.43320194026262,202.8157098214929,target
2022-04-30 23:30:00+00:00,2022-05-05 00:30:00+00:00,SHORT,downtrend_breakdown,84.471552,93.839383,129.23739869335265,1.0,10916.88364407027,5.458441822035136,6.063778876954609,11.522220698989745,-1210.6741098389477,-1222.1963305379375,stop_loss
2022-05-05 18:00:00+00:00,2022-05-05 18:00:00+00:00,SHORT,downtrend_breakdown,83.071692,81.418399185816,117.43828607775596,1.0,9755.79713005923,4.877898565029615,4.780818627788396,9.658717192818012,194.15987448243868,184.50115728962066,target
2022-05-09 20:30:00+00:00,2022-05-09 20:30:00+00:00,SHORT,downtrend_breakdown,67.44325500000001,66.10099933899001,147.2507996460783,1.0,9931.07322948437,4.965536614742184,4.8667125050355855,9.83224911977777,197.64821941319792,187.81597029342015,target
2022-05-11 20:30:00+00:00,2022-05-11 20:30:00+00:00,SHORT,downtrend_breakdown,47.345265000000005,46.402999535970004,213.52712676258372,1.0,10109.49840126312,5.0547492006315595,4.95414958204059,10.00889878267215,201.1992371819388,191.19033839926664,target
2022-05-18 17:30:00+00:00,2022-05-18 23:00:00+00:00,SHORT,downtrend_breakdown,50.854914,49.842799501572,202.36253320067402,1.0,10291.129222742422,5.145564611371211,5.0431575844757015,10.188722195846912,204.81405379101926,194.62533159517236,target
2022-06-01 19:30:00+00:00,2022-06-01 20:00:00+00:00,SHORT,downtrend_breakdown,40.815918,40.003599599964,256.6651395114483,1.0,10476.023287757835,5.2380116438789175,5.133764736142438,10.371776380021355,208.4938154729578,198.12203909293646,target
2022-06-06 16:00:00+00:00,2022-06-06 16:00:00+00:00,SHORT,downtrend_breakdown,42.805719,41.953799580462004,249.13117859078883,1.0,10664.239224896124,5.3321196124480625,5.225999767921121,10.558119380369185,212.23968905388253,201.68156967351337,target
2022-06-11 15:30:00+00:00,2022-06-11 15:30:00+00:00,SHORT,downtrend_breakdown,33.926607,33.251399667486,319.9800297178542,1.0,10855.83671608596,5.42791835804298,5.319891926881209,10.747810284924189,216.05286232354246,205.30505203861827,target
2022-06-29 18:00:00+00:00,2022-06-29 20:00:00+00:00,SHORT,downtrend_breakdown,34.086591000000006,35.0035,324.2001089379295,1.0,11050.876515522648,5.525438257761325,5.674069256604408,11.199507514365733,-297.261997686167,-308.4615052005327,stop_loss
2022-08-17 20:00:00+00:00,2022-08-18 23:00:00+00:00,SHORT,downtrend_breakdown,40.725927,39.915399600845994,264.1520740726698,1.0,10757.838085582142,5.378919042791071,5.271867796001443,10.650786838792513,214.102493579257,203.4517067404645,target
2022-08-26 19:00:00+00:00,2022-08-26 22:30:00+00:00,SHORT,downtrend_breakdown,32.886711,32.232199677678,332.99520912825807,1.0,10951.117206985584,5.475558603492792,5.366584036166079,10.84214263965887,217.94913465342756,207.1069920137687,target
2022-08-27 19:00:00+00:00,2022-08-28 10:30:00+00:00,SHORT,downtrend_breakdown,31.046895000000003,32.0032,359.0654991231382,1.0,11147.868849398665,5.573934424699332,5.745622490768808,11.31955691546814,-343.3761321389515,-354.6956890544197,stop_loss
2022-09-13 21:00:00+00:00,2022-09-13 23:00:00+00:00,SHORT,downtrend_breakdown,33.866613,33.192599668074,319.2202286303908,1.0,10810.907944796965,5.405453972398483,5.297874627439808,10.70332859983829,215.15868991734862,204.45536131751035,target
2022-09-18 19:30:00+00:00,2022-09-18 21:00:00+00:00,SHORT,downtrend_breakdown,32.436755999999995,31.791199682087992,339.2799371814062,1.0,11005.1405380486,5.5025702690243,5.393058115530177,10.895628384554477,219.0243069882444,208.12867860368993,target
2022-09-26 00:00:00+00:00,2022-09-26 18:00:00+00:00,SHORT,downtrend_breakdown,32.306769,33.473347,346.7651866617211,1.0,11202.862782722104,5.601431391361053,5.8036957103237805,11.405127101684833,-404.5286379254552,-415.93376502714005,stop_loss
2022-09-27 21:00:00+00:00,2022-09-28 02:00:00+00:00,SHORT,downtrend_breakdown,32.626737000000006,31.977399680226004,331.2536496048109,1.0,10807.72570594632,5.403862852973161,5.296315174473289,10.70017802744645,215.0953569997443,204.39517897229786,target
2022-10-20 00:30:00+00:00,2022-10-20 18:00:00+00:00,SHORT,downtrend_breakdown,28.847115000000002,28.272999717270004,381.38653123440605,1.0,11001.901125970004,5.500950562985002,5.391470644880474,10.892421207865477,218.95983620905443,208.06741500118895,target
2022-10-20 23:00:00+00:00,2022-10-21 00:00:00+00:00,SHORT,downtrend_breakdown,28.217178,27.655599723444,396.9059262489372,1.0,11199.565170221133,5.5997825851105665,5.488335712101696,11.088118297212262,222.8937460177418,211.80562772052951,target
2022-11-02 17:00:00+00:00,2022-11-02 17:00:00+00:00,SHORT,downtrend_breakdown,31.546845,31.433142999999998,361.3920985301584,1.0,11400.780516555636,5.700390258277818,5.67984475608428,11.380235014362098,41.09100438707735,29.710769372715248,stop_loss
