entry_time,exit_time,type,signal_type,entry_price,exit_price,qty,leverage,initial_margin_used,entry_fee,exit_fee,fees_total,pnl_gross,pnl_net,exit_reason
2025-01-07 18:00:00+00:00,2025-01-07 21:30:00+00:00,SHORT,downtrend_breakdown,206.32,202.1936,46.044978673904616,1.0,9500.0,4.75,4.655,9.405000000000001,189.99999999999952,180.59499999999952,target
2025-01-08 18:00:00+00:00,2025-01-09 01:00:00+00:00,SHORT,downtrend_breakdown,193.11,198.46,50.083192222049604,1.0,9671.56525,4.835782625,4.969755164193983,9.805537789193984,-267.9450783879651,-277.7506161771591,stop_loss
2025-01-13 18:30:00+00:00,2025-01-13 19:30:00+00:00,SHORT,downtrend_breakdown,174.46,177.51,53.919311574372664,1.0,9406.763097265055,4.703381548632527,4.7856084987834455,9.488990047415973,-164.45390030183572,-173.94289034925168,stop_loss
2025-02-01 20:30:00+00:00,2025-02-01 23:00:00+00:00,SHORT,downtrend_breakdown,217.52,213.1696,42.48582820629489,1.0,9241.517351433266,4.620758675716633,4.5283435022023,9.149102177918934,184.8303470286656,175.68124485074668,target
2025-02-16 21:00:00+00:00,2025-02-17 04:30:00+00:00,SHORT,downtrend_breakdown,188.18,184.4164,49.9968887981798,1.0,9408.414534041476,4.704207267020738,4.610123121680323,9.314330388701062,188.16829068082936,178.8539602921283,target
2025-02-21 22:00:00+00:00,2025-02-24 01:00:00+00:00,SHORT,downtrend_breakdown,168.06,164.6988,56.98817172098891,1.0,9577.432139429397,4.788716069714698,4.692941748320404,9.481657818035103,191.54864278858773,182.06698497055262,target
2025-02-24 22:00:00+00:00,2025-02-24 22:00:00+00:00,SHORT,downtrend_breakdown,150.02,147.0196,64.9508868147128,1.0,9743.932039943216,4.871966019971608,4.774526699572175,9.646492719543783,194.87864079886515,185.23214807932138,target
2025-02-25 15:00:00+00:00,2025-02-25 15:30:00+00:00,SHORT,downtrend_breakdown,135.84,139.92,73.0263735322333,1.0,9919.902580618571,4.959951290309285,5.108925092315041,10.068876382624326,-297.9476040115107,-308.016480394135,stop_loss
2025-03-03 21:00:00+00:00,2025-03-03 21:30:00+00:00,SHORT,downtrend_breakdown,144.37,141.4826,66.6848162654578,1.0,9627.286924244143,4.813643462122071,4.71737059287963,9.531014055001702,192.54573848488377,183.01472442988208,target
2025-03-09 17:30:00+00:00,2025-03-09 23:00:00+00:00,SHORT,downtrend_breakdown,128.03,125.4694,76.55354926542631,1.0,9801.150912452531,4.900575456226266,4.80256394710174,9.703139403328006,196.02301824905123,186.31987884572322,target
2025-03-26 23:30:00+00:00,2025-03-28 04:30:00+00:00,SHORT,downtrend_breakdown,136.35,133.623,73.18045322593304,1.0,9978.154797355968,4.989077398677984,4.889295850704425,9.87837324938241,199.56309594711968,189.68472269773727,target
2025-03-28 21:00:00+00:00,2025-03-29 07:30:00+00:00,SHORT,downtrend_breakdown,128.26,125.69479999999999,79.1713462240331,1.0,10154.516866694485,5.077258433347242,4.975713264680298,10.052971698027541,203.09033733389006,193.0373656358625,target
2025-03-29 17:00:00+00:00,2025-03-29 22:30:00+00:00,SHORT,downtrend_breakdown,125.21,122.7058,82.5567381670969,1.0,10336.929185902201,5.168464592951101,5.06509530109208,10.23355989404318,206.73858371804383,196.50502382400066,target
2025-04-06 18:00:00+00:00,2025-04-06 18:00:00+00:00,SHORT,downtrend_breakdown,111.36,109.1328,94.50079883741921,1.0,10523.608958535004,5.261804479267502,5.156568389682152,10.418372868949653,210.47217917069972,200.05380630175006,target
2025-05-25 17:00:00+00:00,2025-05-25 19:30:00+00:00,SHORT,downtrend_breakdown,169.99,172.57,63.02523721702256,1.0,10713.660074521666,5.356830037260833,5.438132593270791,10.794962630531625,-162.6051120199172,-173.4000746504488,stop_loss
2025-05-29 21:00:00+00:00,2025-05-30 00:30:00+00:00,SHORT,downtrend_breakdown,167.2,163.856,63.09168662442429,1.0,10548.93000360374,5.27446500180187,5.1689757017658335,10.443440703567703,210.97860007207444,200.53515936850673,target
2025-05-30 16:30:00+00:00,2025-05-30 23:00:00+00:00,SHORT,downtrend_breakdown,159.15,155.967,67.47370275175943,1.0,10738.439792942514,5.369219896471257,5.261835498541832,10.631055395013089,214.76879585884978,204.13774046383668,target
2025-06-05 21:30:00+00:00,2025-06-08 19:00:00+00:00,SHORT,downtrend_breakdown,143.24,154.18,76.32205142685812,1.0,10932.370646383159,5.46618532319158,5.883666944496493,11.349852267688073,-834.9632426098277,-846.3130948775157,stop_loss
2025-06-12 23:00:00+00:00,2025-06-13 00:00:00+00:00,SHORT,downtrend_breakdown,152.41,149.3618,66.39087503852707,1.0,10118.63326462191,5.0593166323109555,4.958130299664735,10.017446931975691,202.37266529243877,192.35521836046308,target
2025-06-17 17:30:00+00:00,2025-06-18 13:00:00+00:00,SHORT,downtrend_breakdown,146.88,143.9424,70.12806729382383,1.0,10300.410524116844,5.150205262058422,5.047201156817254,10.197406418875676,206.00821048233712,195.81080406346143,target
2025-06-20 19:30:00+00:00,2025-06-21 21:00:00+00:00,SHORT,downtrend_breakdown,138.71,135.9358,75.58548567084566,1.0,10484.462717403001,5.242231358701501,5.13738673152747,10.37961809022897,209.6892543480606,199.3096362578316,target
