entry_time,exit_time,type,signal_type,entry_price,exit_price,target_price,stop_loss,position,pnl,gross_pnl,entry_fee,exit_fee,total_fees,return,exit_reason
2021-01-11 17:00:00+00:00,2021-01-11 17:00:00+00:00,SHORT,downtrend_breakdown,2.67639684,2.62365576387096,2.6228689032,2.9562,3547.773580542712,182.4593281982504,187.1133965000004,4.75,4.65406830175,9.40406830175,1.9215853000000043,target
2021-01-22 00:00:00+00:00,2021-01-22 00:00:00+00:00,SHORT,downtrend_breakdown,2.98040561,2.92167373704934,2.9207974978,3.444,3242.5081396412493,185.70180066201172,190.438576098891,4.834411930894169,4.736775436879276,9.571187367773444,1.9215853000000023,target
2021-02-16 18:30:00+00:00,2021-02-16 20:30:00+00:00,SHORT,downtrend_breakdown,8.20333826,8.041683276248442,8.039271494800001,8.643,1198.9908553572623,189.00189488609522,193.82284724104588,4.920323940541449,4.820952354950655,9.741276295492103,1.9215852999999858,target
2021-02-25 23:30:00+00:00,2021-02-25 23:30:00+00:00,SHORT,downtrend_breakdown,14.254122480000001,13.97323074240912,13.9690400304,16.2987,702.2892938404464,192.3606348629379,197.26726003831595,5.0077626867405876,4.906625175378059,9.914387862118646,1.9215853000000085,target
2021-03-12 23:30:00+00:00,2021-03-13 01:00:00+00:00,SHORT,downtrend_breakdown,14.53403848,14.24763071771312,14.2433577104,15.3048,701.0036378235553,195.77906278226482,200.7728832640066,5.096755301024281,4.993820481741765,10.090575782766045,1.9215852999999963,target
2021-04-03 16:00:00+00:00,2021-04-03 18:00:00+00:00,SHORT,downtrend_breakdown,21.02778977,20.613416144792374,20.607233974599996,22.3316,493.13178313931104,199.258239354499,204.34080468453607,5.18732939707787,5.082565330037063,10.269894727114934,1.9215853000000183,target
2021-05-23 16:30:00+00:00,2021-05-23 16:30:00+00:00,SHORT,downtrend_breakdown,20.5548317,20.1497781865198,20.143735066,23.496,513.4435931935159,202.79924413986316,207.9721313969327,5.279513079307646,5.172887257069526,10.452400336377172,1.9215853000000054,target
2021-06-11 23:30:00+00:00,2021-06-12 00:00:00+00:00,SHORT,downtrend_breakdown,35.884231500000006,35.177096834061004,35.166546870000005,39.998,299.33193826851937,206.40317588338385,211.6679901723833,5.37333495156141,5.264814288999438,10.638149240560848,1.9215853000000043,target
2021-06-23 16:00:00+00:00,2021-06-23 18:00:00+00:00,SHORT,downtrend_breakdown,29.077274199999998,28.5042774346148,28.495728716,32.435,375.96988468341533,210.07115285580502,215.42952780584312,5.468824126004026,5.358374950038102,10.827199076042128,1.9215852999999956,target
2021-07-12 18:30:00+00:00,2021-07-13 12:00:00+00:00,SHORT,downtrend_breakdown,30.3778839,29.779257319866602,29.770326222,31.677,366.26825261088095,213.80431320058872,219.25791147188738,5.566010232150682,5.453598271298663,11.019608503449344,1.9215852999999954,target
2021-08-25 00:00:00+00:00,2021-08-25 08:00:00+00:00,SHORT,downtrend_breakdown,70.4848482,69.0958737813708,69.075151236,75.807,160.6612231974037,217.60381528706625,223.1543290868705,5.66492342606069,5.550513799804224,11.215437225864914,1.9215853000000047,target
2021-10-11 21:00:00+00:00,2021-10-12 12:30:00+00:00,SHORT,downtrend_breakdown,141.69347919999998,138.90126749888478,138.85960961599997,149.878,81.34053359450321,221.47083806987038,227.11998967752643,5.765594399694669,5.649151607656058,11.414746007350725,1.921585300000005,target
2021-11-12 15:00:00+00:00,2021-11-12 16:30:00+00:00,SHORT,downtrend_breakdown,225.65528310000002,221.2085200912314,221.142177438,229.283,51.983009506084834,225.4065814547605,231.15612375612523,5.868054390438001,5.74954230136472,11.61759669180272,1.9215853000000056,target
2021-11-18 15:30:00+00:00,2021-11-18 16:00:00+00:00,SHORT,downtrend_breakdown,199.2492073,195.32280242094618,195.26422315399998,207.489,59.91842180039788,229.41226667093997,235.263983702287,5.972335190793555,5.851717031347015,11.824052222140569,1.9215853000000098,target
2021-12-03 23:30:00+00:00,2021-12-04 00:00:00+00:00,SHORT,downtrend_breakdown,213.0120772,208.8144612066968,208.751835656,239.473,57.04305599501944,233.489136649992,239.4448441515837,6.078469158246625,5.95570750159171,12.034176659838334,1.9215853000000012,target
2021-12-13 15:30:00+00:00,2021-12-13 19:00:00+00:00,SHORT,downtrend_breakdown,157.772654,154.663586080276,154.61720092,166.0,78.38362129209732,237.63845641155766,243.70000239105468,6.186489225305204,6.061545979497024,12.248035204802228,1.9215852999999987,target
2021-12-28 19:00:00+00:00,2021-12-29 05:30:00+00:00,SHORT,downtrend_breakdown,179.03627300000002,175.50818420426202,175.45554754000003,191.65,70.30173930468061,241.8615134558545,248.03077876173745,6.296428909718674,6.169265305882946,12.46569421560162,1.9215852999999998,target
2022-01-05 22:00:00+00:00,2022-01-05 22:00:00+00:00,SHORT,downtrend_breakdown,153.35398,150.33198647012,150.2869004,169.34,83.53377152279516,246.15961816318026,252.43851706836173,6.408322324878089,6.278898905181469,12.687221230059558,1.9215853000000043,target
2022-01-17 16:30:00+00:00,2022-01-17 21:00:00+00:00,SHORT,downtrend_breakdown,140.807745,138.03298757702999,137.9915901,143.6,92.593530111658,250.53410420051378,256.9245849963217,6.522204190401283,6.39048079580792,12.912684986209204,1.9215853000000185,target
2022-01-22 15:00:00+00:00,2022-01-22 15:30:00+00:00,SHORT,downtrend_breakdown,96.021185,94.12899152839,94.1007613,101.61,138.19431176535952,254.98632893533363,261.49037453605024,6.638109842906085,6.504045600716607,13.142155443622691,1.9215852999999994,target
2022-02-08 19:30:00+00:00,2022-02-08 20:30:00+00:00,SHORT,downtrend_breakdown,110.426862,113.223957,108.21832476,113.19,122.30171331594121,-349.01325277220764,-342.0895108074524,6.756075246974989,6.923741964755228,13.679817211730217,-2.5842507219846547,stop_loss
