fold_id,train_start,train_end,test_start,test_end,chosen_adx_threshold,initial_capital,final_equity,total_return_pct,cagr,max_drawdown_pct,daily_sharpe,total_trades,winning_trades,losing_trades,win_rate_pct,avg_win,avg_loss,total_pnl_net,expectancy_per_trade,total_fees,total_funding,liquidations,fold_dir
fold_01,2021-01-01,2022-12-31,2023-01-01,2023-06-30,43.0,10000.0,12692.982776380099,26.929827763800994,0.6175881163741028,-5.363978208450404,3.7528286772645254,21,17,4,80.95238095238095,204.45207380268425,-204.13266843151075,2659.15458091959,126.62640861521857,226.9320617313483,-33.82819546051314,0,C:\Users\wrodr\Documents\GitHub\crypto-orb-research\reports\walk_forward_sweep\fund_0p0001\folds\fold_01
fold_02,2021-07-01,2023-06-30,2023-07-01,2023-12-31,43.0,10000.0,11093.517952169062,10.93517952169063,0.22860952936872603,-6.254329380543455,1.7565295795984157,16,11,5,68.75,187.2527015189452,-196.19383184229414,1078.8105574969265,67.42565984355791,157.37371269948858,-14.707394672128448,0,C:\Users\wrodr\Documents\GitHub\crypto-orb-research\reports\walk_forward_sweep\fund_0p0001\folds\fold_02
fold_03,2022-01-01,2023-12-31,2024-01-01,2024-06-30,43.0,10000.0,10171.020833165052,1.71020833165052,0.03459706755982572,-14.373303175242047,0.27969542353316834,17,13,4,76.47058823529412,174.79324189018888,-531.3142633130967,147.0550913200696,8.65029948941586,158.14814963186748,-23.965741844980762,0,C:\Users\wrodr\Documents\GitHub\crypto-orb-research\reports\walk_forward_sweep\fund_0p0001\folds\fold_03
fold_04,2022-07-01,2024-06-30,2024-07-01,2024-12-31,43.0,10000.0,11024.353432084348,10.243534320843484,0.21345934185187665,-4.19429686563838,1.5513632041526721,19,13,6,68.42105263157895,193.22266964507756,-250.68522925091577,1007.7833298805135,53.04122788844808,194.84916080832951,-16.57010220383216,0,C:\Users\wrodr\Documents\GitHub\crypto-orb-research\reports\walk_forward_sweep\fund_0p0001\folds\fold_04
fold_05,2023-01-01,2024-12-31,2025-01-01,2025-06-30,43.0,10000.0,11298.796704479759,12.987967044797589,0.2792507686072139,-7.505770384354649,1.5851754872273704,21,16,5,76.19047619047619,190.6382032646079,-356.57110738048124,1267.35571533132,60.35027215863428,210.4368355624433,-31.440989148441375,0,C:\Users\wrodr\Documents\GitHub\crypto-orb-research\reports\walk_forward_sweep\fund_0p0001\folds\fold_05
fold_06,2023-07-01,2025-06-30,2025-07-01,2025-12-31,43.0,10000.0,10558.063250810425,5.580632508104255,0.11375403535482964,-19.921560930802208,0.5085825355956785,14,10,4,71.42857142857143,182.07085567393528,-338.2685129034481,467.6345051255606,33.40246465182576,135.31554303634977,-90.42874568487049,0,C:\Users\wrodr\Documents\GitHub\crypto-orb-research\reports\walk_forward_sweep\fund_0p0001\folds\fold_06
