entry_time,exit_time,type,signal_type,entry_price,exit_price,target_price,stop_loss,position,pnl,gross_pnl,entry_fee,exit_fee,total_fees,return,exit_reason
2021-01-11 17:00:00+00:00,2021-01-11 17:00:00+00:00,SHORT,downtrend_breakdown,2.67693228,2.6236559737634395,2.6233936343999997,2.9562,3546.620350067279,183.13513708242343,188.95083187500154,5.9375,5.815694792578125,11.753194792578125,1.928943875000016,target
2021-01-22 00:00:00+00:00,2021-01-22 00:00:00+00:00,SHORT,downtrend_breakdown,2.98100187,2.9216739707832597,2.9213818326,3.444,3241.2911717265324,186.38024843819997,192.29899596830182,6.042711097017689,5.918747530101864,11.961458627119553,1.9289438750000105,target
2021-02-16 18:30:00+00:00,2021-02-16 20:30:00+00:00,SHORT,downtrend_breakdown,8.20497942,8.04168391958316,8.0408798316,8.643,1198.48059645622,189.6828624004075,195.7064887381915,6.149786509814016,6.0236263377840125,12.173412847598028,1.9289438750000016,target
2021-02-25 23:30:00+00:00,2021-02-25 23:30:00+00:00,SHORT,downtrend_breakdown,14.25697416,13.97323186026768,13.9718346768,16.2987,701.9551249944095,193.04399790164624,199.17436147480254,6.258759273624056,6.13036357315629,12.389122846780346,1.9289438750000065,target
2021-03-12 23:30:00+00:00,2021-03-13 01:00:00+00:00,SHORT,downtrend_breakdown,14.53694616,14.247631857523679,14.246207236799998,15.3048,700.6348540735086,196.46469192975752,202.70368409687575,6.369663009059444,6.2389921671182345,12.608655176177678,1.9289438750000036,target
2021-04-03 16:00:00+00:00,2021-04-03 18:00:00+00:00,SHORT,downtrend_breakdown,21.03199659,20.613417793865818,20.6113566582,22.3316,492.8475770562729,199.9459998477655,206.29554548186266,6.482531932481109,6.349545634097145,12.832077566578253,1.9289438750000043,target
2021-05-23 16:30:00+00:00,2021-05-23 16:30:00+00:00,SHORT,downtrend_breakdown,20.5589439,20.1497797985022,20.147765021999998,23.496,513.1218819864933,203.48899571947615,209.9510538018642,6.597400866555809,6.4620580823880465,13.059458948943856,1.9289438750000043,target
2021-06-11 23:30:00+00:00,2021-06-12 00:00:00+00:00,SHORT,downtrend_breakdown,35.891410500000006,35.177099648229,35.173582290000006,39.998,299.12934450844625,207.09477264085322,213.67133686553012,6.714305250999729,6.576564224676899,13.290869475676628,1.928943875000009,target
2021-06-23 16:00:00+00:00,2021-06-23 18:00:00+00:00,SHORT,downtrend_breakdown,29.083091399999997,28.504279714957196,28.501429571999996,32.435,375.69653150649646,210.76444307726078,217.45754246601103,6.833281153512456,6.6930993887502535,13.526380542262709,1.928943875000004,target
2021-07-12 18:30:00+00:00,2021-07-13 12:00:00+00:00,SHORT,downtrend_breakdown,30.3839613,29.779259702207398,29.776282073999997,31.677,365.9835521238169,214.49913920668925,221.31083873508393,6.954365280904681,6.811699528394688,13.766064809299369,1.928943875000005,target
